x,y,z
0.0011058835620210482,0.0006882265055468104,0.6721478354265832
0.00409836431104826,-0.0012930709235764598,0.6828311401624643
0.005103896173240583,0.0014123040932317234,0.6834511189294941
-0.003853671408049953,-0.009903918819947994,0.6868271885559166
0.001295987136922298,0.0009414823323477802,0.6883782741484292
-0.0017684651458660145,0.007037030170238837,0.701268824294814
0.0024972129592741405,-0.0011959623866143985,0.7068976213799817
0.00516950219316746,0.0030655277664855016,0.7079244619512252
0.001180640047642735,-0.003456451882194045,0.7139168191881186
0.002404312206578762,-0.002078235449723158,0.719801070607121
0.005760125073404121,-0.0006157437178846558,0.7293589120715482
-0.001139809043267907,-0.004467325070066634,0.7319169075583434
-0.0013732509695639954,-0.007935427567114392,0.7327096909668422
-0.0016132070192390255,0.0059210166393565185,0.7407920957908807
-6.932753493148269e-05,0.0025589807153620285,0.7498182691789502
-0.0012841369421883577,0.006812703792788285,0.7595674291047276
-0.009625214791892307,0.0038722810354309325,0.7619944241291402
0.003947670919336541,0.00041354095684685576,0.768698207807633
0.007708133142907695,0.006852068598248493,0.7781106001306863
0.004240008332017675,0.0037236582186956934,0.780335437279162
-0.00437769763605528,0.009079080485926823,0.7831272493325017
0.0013506336929659628,0.0005373987056281159,0.789652151294234
-0.008353651726292604,0.0009749182348537562,0.7883317407518994
-0.0038505923895803575,-0.0073180523858691615,0.7921256048805889
0.00238407708488867,-0.0018866797967690154,0.8041127111415607
-0.0006273010190273274,-0.0045575965744777975,0.8072914463836695
-0.004956390583344628,-0.0011915917255244889,0.8068637031517043
-0.0015259615090994088,0.003650926034478392,0.8260540681268609
0.004575413969582211,0.001995124327559604,0.8228456991264458
0.003623866438876273,0.002082395766891624,0.8334759025482623
-0.0048017492127427185,0.001567656012913251,0.8436123765585278
0.0029615512277291183,-0.0008971689510406606,0.845754651296582
2.5019443064491205e-05,0.0007181715431327581,0.8525314533437739
0.0013749391195917965,0.0002981770743702145,0.8562850672459698
-0.0032507869987465575,-0.00395313034379922,0.8622681082454459
-0.0023510141983669303,0.002228333527588277,0.858610892001761
0.00476508623490649,-0.00039335095242312923,0.8781337701490401
-0.00983765858782377,-0.006681342492437148,0.8826815728723875
0.0006320382945395016,0.0012191080823169395,0.883188920302081
0.0006507382986616247,0.0021539775556613013,0.8842736109455813
-0.0006462483129388589,0.005188052889934051,0.894593740703197
-0.002445681699503282,0.00040294772628511724,0.9036155235730706
-0.0007696126889152052,-0.0006828347045996835,0.9070041290712475
0.0034057031303605465,0.00589474528195043,0.9101276769031845
0.0014130286872515263,0.004182286683359016,0.9086709910500016
0.0006092161816676975,0.0018776420976557258,0.9215003551588993
-0.0033420378958613647,0.0023774396121873428,0.932370236198532
-0.0002953579763335313,-0.001860589995150475,0.9321678866420317
0.006258612888866031,0.005017606376685397,0.9387934402999288
-0.0042858323772031765,-0.00495460409637958,0.9429341261628941
-0.001170111428668002,0.0011499782674144461,0.9453108639614248
-0.0004045839244506125,0.002216626762062078,0.9486848650911252
0.009243013985274925,0.0023963981627625306,0.963095593802344
-0.005080352316958457,-0.003975750028557468,0.9706499530496504
0.0036536049780966006,-0.009585935040234349,0.9767928272081292
0.003027848375244374,0.002613124238530056,0.9733561218227474
0.0011625204899593355,-0.0022808757982181616,0.9856208796455581
0.007486148080189361,0.0027043143227001684,0.9930329201196177
-0.001091555011151484,-0.003922546125520364,0.9946294076974806
0.004303668213142314,0.006030587873637535,0.9999316926647698
0.0011844599610513263,-0.0014171762092621807,0.2333167398365661
0.0018067376770579146,0.0031576513508291084,0.24099639990278654
0.002064203500389234,-0.0038281461020985034,0.2453511653159234
0.009561350818624364,0.0048535285000134935,0.249974703059664
0.007102668761861625,0.0034978942006787827,0.250905234421335
0.0033466662585511973,0.01973547098766116,0.2533589075507316
0.003554433685708986,0.0035120851057605634,0.26096408026282514
0.01164096409110165,0.012761739636251074,0.25204043231924744
0.008226334028915313,0.00784927171955779,0.2643306142985276
0.009664412646637362,0.02188794083364786,0.26448533836428045
0.0117566777426749,0.021027037559628085,0.2565048398191876
0.01100263472076542,0.015522164906438051,0.2716198003621909
0.019911350553627128,0.019975155896405417,0.2627310680854089
0.014786323700691311,0.015544512865014584,0.2772778918539617
0.01642226376095802,0.023669026472138102,0.28217481683315615
0.019172105352780945,0.025441108467879517,0.2756984303952207
0.020943510006862752,0.024117711747347115,0.27976114167382315
0.02231592501899956,0.02363582411967667,0.28963401431744945
0.02073369623896839,0.027412662932633947,0.2834521168100787
0.015576053548247485,0.03148455808632872,0.2880257755526772
0.020395587919344343,0.025817889151434886,0.28311569757656957
0.02830331156918255,0.03605064372166576,0.29689239653697713
0.02326779484497471,0.023956335692283375,0.2965952650292016
0.03644958922181223,0.03203113778150759,0.30114280479375893
0.02541755218514764,0.032318770741190925,0.3011677931895139
0.030623601012400917,0.03274142345851435,0.304600414360045
0.03104777790439529,0.030506849540161085,0.30731177862799425
0.03579458262201594,0.031272544437434935,0.30852214427872016
0.03385663413741524,0.03854007477541241,0.30921923130617074
0.036235683434057496,0.033560117286664325,0.31252810355728633
0.03848105933076208,0.0448318941254223,0.3140106255694834
0.034558390335776415,0.04609630559044265,0.30850262818430313
0.04783553604730245,0.03486241136582469,0.32467489090899504
0.04177291481288806,0.040915345190694216,0.3217040991406888
0.043349306689112826,0.041196477009036,0.3214781130182619
0.04698246778459311,0.035097893265441396,0.3235851703043435
0.0443179843696103,0.039270016024950116,0.33383591483406183
0.04428505228606447,0.036408298218841076,0.3269419854908094
0.04728240542072065,0.042214685999533944,0.33091443503947754
0.04901320470882756,0.037669653693349646,0.3367003260332636
0.043409350643129584,0.04239435166317371,0.3425283823163511
0.04940715767127731,0.0396746453582942,0.33766289961892526
0.0580410764374635,0.04235457443301547,0.35536618563154343
0.05449741889878775,0.03614404456227075,0.3443319956265366
0.05159365895618464,0.04023844706851007,0.34996920163861117
0.061613053407025484,0.04071805446871128,0.3495584575101379
0.06438986425908724,0.041057495081332995,0.3570205769950778
0.055830907508894606,0.034973586832073245,0.35361174724792155
0.060244377041147844,0.02908381039143693,0.3634685932998697
0.062272450908474566,0.040679297416784575,0.36424368839445614
0.07039948809910684,0.03898698309943399,0.36514884125058306
0.06277221616308025,0.03654140803868396,0.3731626751329555
0.05999914712622547,0.03252257083054687,0.3697404327102217
0.07482356417147318,0.03019599807691454,0.36933717216146505
0.07028906245244464,0.04619539944799714,0.37017483620344555
0.07036648386655737,0.03588776684400393,0.37331872691453727
0.07384574859184766,0.03364207330363489,0.37718903405121806
0.07501664954108908,0.03790719321103916,0.38162505946418135
0.07321382311639035,0.027005244909434702,0.3845347599407789
0.08037314874963604,0.029506309336381008,0.3873370261020752
0.08811339683041912,0.024742307571633145,0.3842614988742782
0.0799077038214422,0.025759201246638098,0.39334043623391723
0.0850553038884831,0.026832337791624333,0.3927357499184737
0.08346301220151771,0.02607455318402476,0.3956255953638417
0.08037801265416461,0.025511688505496816,0.39765482385757206
0.0793802235097904,0.02422734267294607,0.398842904428683
0.08307990006059685,0.0227241529751337,0.4002505465925037
0.08580240788973953,0.01479337303755367,0.39973973208630154
0.08895059842564068,0.02349437870966797,0.40480544437142535
0.09370141137125393,0.020074553843051703,0.41677470953994233
0.0860654475066083,0.011727041419541097,0.41980388819288267
0.09142389945204,0.012811595127258739,0.41854466065649587
0.09537507347106516,0.009152654011341544,0.41735667770190404
0.09678139520273726,0.010890851019142285,0.41777920230067817
0.10063759808032782,0.011674758079426334,0.42190258608242087
0.09463454181562343,0.010406531161619926,0.4160213330597777
0.0985570226168456,0.0027946088929935186,0.4254391877913677
0.10295326524379159,0.004813286001029772,0.44282254391322523
0.09988074444961613,0.003497403781886519,0.4275368070005645
0.1060754167751917,-0.0019070637416865233,0.43648716149228545
0.005648688142104544,0.038857736447758084,0.5124485849685867
0.00342196063430079,0.03321467847512213,0.5098902018674613
-0.009924503739377828,0.03798469036248133,0.5245614234348306
-0.0073277399657416566,0.03652429342933361,0.5185703996448693
-0.006275701406511984,0.029861950629349734,0.5263466204255216
-0.00608389100806882,0.03502763448090065,0.5220152258891348
-0.01609217884760742,0.04049147788206354,0.5349206014552907
-0.018728283678274924,0.03260432321486761,0.5326582540597323
-0.015879786967406433,0.04201135811617133,0.5325838325113913
-0.01620989360379601,0.04392627893049106,0.5319086021483137
-0.02251803649091316,0.04226756558342212,0.5445971582570939
-0.025732973716820554,0.032278097581417316,0.5415080582065885
-0.031417114581458065,0.038097993061808326,0.5518124378976996
-0.030461798993753605,0.040617356932638383,0.5459634013512389
-0.026416458985295918,0.03781287418469518,0.5497209477161108
-0.024862232649950734,0.04163664022339391,0.5597246189763981
-0.0424714417512921,0.04590607422172548,0.5669624342282257
-0.03723211034585952,0.0388733649908162,0.5608788598960205
-0.03457167628696604,0.03359517030738282,0.5676087894133651
-0.033079769073162194,0.040141660948099823,0.5772941840160362
-0.043139136742553874,0.0380542510987467,0.5761698395989194
-0.04570644350564994,0.03927930023628571,0.5740191441338449
-0.05241380661820684,0.03720223723899699,0.5815678921247324
-0.04545370746065738,0.03764124226886959,0.5830887932572545
-0.055651355422724015,0.036657783361435485,0.5843537220736086
-0.054659533554207884,0.03698621588224425,0.5895010010769695
-0.05141004530068094,0.039143500823575414,0.5932659199582433
-0.0633177346709083,0.03211421729011773,0.5945156959296988
-0.06021652248669189,0.03745965438717092,0.5904286010350218
-0.062079965278823854,0.03419945972641996,0.5992200963815998
-0.06811986549755579,0.03370579910873854,0.603046691661653
-0.06525575565078227,0.02385404945062418,0.6031946123557784
-0.0632259833052739,0.03176594895936542,0.6068388242293494
-0.07274402345327038,0.024658989315169386,0.6187100674699976
-0.06793724344155416,0.03225210657992209,0.6209595315338611
-0.07393141467840324,0.0328480549076763,0.6218185023686813
-0.07233623209815224,0.02634977602998617,0.6220838177927451
-0.08234216951631823,0.023364797690782427,0.6192884334020607
-0.07699871471922722,0.029544884975404084,0.6315805097464697
-0.08047636799214675,0.023580841284082405,0.6337385786822337
-0.09196552524141975,0.02104929703412531,0.6277242784642428
-0.09148510976164512,0.018830841465841474,0.636773924659719
-0.0951830699672679,0.023655607484183112,0.6450523451620175
-0.09523666231213626,0.01225719484038371,0.642294291457582
-0.09161589789350587,0.0080975358569476,0.6505211949064779
-0.09803311562654823,0.012596752890870642,0.6544815081600875
-0.0996158685672274,0.011268400082316292,0.6584643004946146
-0.10816846870265087,0.017538204475800928,0.6533194048379856
-0.10735139470864301,0.015896689089568018,0.6729585061727227
-0.1013318550631831,0.004738074070233259,0.6542665640981014
-0.10742381085304722,0.006506516967975139,0.6637056483803644
-0.11106619013250858,0.002237392047343125,0.6724668427219681
-0.11307630157081301,0.002504676284395705,0.6635301462932224
-0.11391764404168297,-0.0040271575599944666,0.6782549878068802
-0.11724213730600402,-0.007903923664706573,0.6771113733765425
-0.12401680008580514,0.0007334948858704843,0.6833188530911896
-0.11729527689649419,-0.0061237064468291115,0.6865979563857547
-0.12911238539673875,-0.0033727710639626634,0.6868279333051703
-0.12491831034653186,-0.006292143176015614,0.6948883172726089
-0.12940474527692222,-0.008542580576804322,0.699494990978723
-0.1304927367810226,-0.011479815846332196,0.6934890399715791
-0.13234262917454845,-0.011049469634036723,0.7027157793995115
-0.13524830045826702,-0.00970877471576754,0.7022332626653304
-0.1304374718721498,-0.014123665600076687,0.7090825819393671
-0.13740189930970098,-0.020619718441159576,0.71359433117623
-0.14277094615354968,-0.01321233582530019,0.7046923500720649
-0.1506297846607168,-0.02621725484816478,0.7085840122974801
-0.1470488965981123,-0.019865252691706376,0.7148933762803927
-0.1490577890092589,-0.023813523760668254,0.7248008801900302
-0.14707283855494563,-0.021260194663366077,0.7275440451552558
-0.14527815461883886,-0.021178891403394177,0.722068303479304
-0.15508443623423293,-0.026187547151348273,0.7344312863113236
-0.1545401743877967,-0.02280975731572175,0.728190667229366
-0.15308466182503314,-0.027997298638309603,0.741214522698439
-0.15889133829152532,-0.03203378173130864,0.7372656373665569
-0.16061254334835706,-0.025134909038232515,0.7399953813442721
-0.16971003292094458,-0.03884864464194099,0.7429783617513595
-0.17035535258500975,-0.03291161664255676,0.7521398464817052
-0.17155917423747338,-0.037130346378234744,0.751320559838188
-0.17213151030052973,-0.03304766852321436,0.756441801959472
-0.0006822125897413008,0.038550223709614834,0.7788480962061298
-0.0022522200113173716,0.034989225702915294,0.7893840538616196
0.0005109592693527268,0.04460941738313294,0.7821137556577327
0.00845320608334051,0.027768044752942,0.7857632401267407
0.01318561411321709,0.02864328960899045,0.7853596609544781
0.010636191071297109,0.03375257568339032,0.7844332897529752
0.006302697292565845,0.03253903100155547,0.7935027846548218
0.016039693643168495,0.029744444123532072,0.7968666830305065
0.019783508669895693,0.024532058707643967,0.8004630589113884
0.019883367254557104,0.033291641809833954,0.7969988995748711
0.01865905605037422,0.027415265742544024,0.7986933897294948
0.024643532952485166,0.026807647455559018,0.7987268898002599
0.023577566374695443,0.02050075733922675,0.7985557606065358
0.020348857130747723,0.023490616428491796,0.8072099816131907
0.025884188666494678,0.024226405885496797,0.8163497179562812
0.023763156989491812,0.022433981464370745,0.8119471670615417
0.025398801154542277,0.017412916100277485,0.8137187404688203
0.03206226637292931,0.014716037557534353,0.8179801198561675
0.034753903636549024,0.019040717303654028,0.8232457332773959
0.030733883022707444,0.018933832842747796,0.8209475243197571
0.034164654315308685,0.013365965798581535,0.819519643003048
0.03488017942192521,0.015226677409182952,0.8201844607238566
0.033390638339544934,0.013756171108141702,0.8233516681944822
0.044639014446870955,0.00980727976712344,0.8261084876499577
0.04358575513968684,-0.0024149726644166454,0.8277619265109282
0.04251392070166194,0.00784311875869649,0.8283718445916454
0.04627345663692883,0.004677057425263981,0.8289844075905954
0.04792746734155308,0.0008113486578654626,0.8370840135462735
0.04692086240067196,0.004095217555759121,0.8370146285369349
0.05249016790452655,0.0008569435655339785,0.8435657070974599
0.06080226740778174,-0.006125795800200061,0.8469098544396314
0.05833397450336795,0.0014355813753244699,0.8396175684234308
0.059408670629502794,-0.005670243604039739,0.8408519296934055
0.060180168377077306,-0.0033005273195533956,0.8521789903460237
0.06637839234158045,-0.007288478473203138,0.8481729909329456
0.07370643391477615,-0.015167191557407391,0.8472593110291967
0.06456760657018011,-0.010788730277076096,0.8522060615467036
0.07243840309258977,-0.019102308542078505,0.8592760323696789
0.0781538293516969,-0.01109759841702351,0.8569375581803277
0.07083583237859103,-0.011737913046147654,0.8535256858065243
0.07196078136070055,-0.02395725530427182,0.8616364609808607
0.08407859762160727,-0.020526239062460035,0.8684248193369093
0.07459892467086976,-0.022381221900834095,0.8640780782328793
0.0847730539745182,-0.025009214830326053,0.8657452402010631
0.08257861318991107,-0.0169068563667231,0.8706541110272664
0.09134383854873294,-0.022666214137114362,0.8714915107686572
0.09077788413241909,-0.027712614371050458,0.8709873769204421
0.08860383045865017,-0.032662600638202026,0.8719644912734615
0.08693364824726126,-0.027695961349689494,0.882684531445174
0.09639944599550082,-0.02970707966128807,0.8816130403063783
0.09262284401154905,-0.035535271307020416,0.88434124116982
0.09286023891111883,-0.02813980423321908,0.8827075274568145
0.09365829452219686,-0.030753050925722288,0.8847403015409445
0.09435565170875757,-0.028953641652837703,0.8901609729204523
0.10255325972506693,-0.03354988373753809,0.8888053110615328
0.09231675851392805,-0.0368631445955596,0.8913163934457868
0.10672048615192611,-0.040536111059205626,0.8969377998204733
0.10708485506316626,-0.030448120605883866,0.8943373076236371
0.10889725879225293,-0.035848199189483516,0.9015064293104582
0.11575183944349253,-0.03554633887171732,0.8958363378822976
0.11905263605450297,-0.04565376400811469,0.9058484351846354
0.11963617319171745,-0.04105260437863731,0.9052440049667028
0.11611628727076195,-0.0431453041930363,0.9089320867285519
0.11455284597050364,-0.03789468258217506,0.9119037853371068
0.12442813624180439,-0.034155515464405914,0.9132695105585428
0.12396358938567215,-0.040525487045812346,0.9134296483015222
0.1273854352818728,-0.036797905567909336,0.9175821116202633
0.1257837248306759,-0.0359151176138907,0.9134156666139767
0.12563743109275546,-0.0391207519548128,0.9242460157509144
0.12476746825008825,-0.04412077122805705,0.9172081595807108
0.13428865774572663,-0.036769420591114155,0.9299481752917906
0.14218992446740586,-0.04440396316244957,0.9253022593929987
0.13307680829557827,-0.04377417462184178,0.928239450927367
0.1349550062362907,-0.03869296353381045,0.9287566953078406
0.13333370984006784,-0.03662687070705348,0.9343870669497439
0.13914159462328193,-0.04696503827215762,0.9252194100895083
0.13734079563151935,-0.03664845131001415,0.9388751691777941
0.1448533540380619,-0.03732047142959608,0.9284509300180738
0.1478544348664192,-0.039706779250106086,0.9393021364481845
0.1445545932399149,-0.044184881872481784,0.9453764957533903
